timestamp rtt ttl seq
1439042900.848780 4.74 62 1
1439042901.048800 3.63 62 2
1439042901.249631 3.43 62 3
1439042901.450527 3.54 62 4
1439042901.651464 3.55 62 5
1439042901.852327 3.50 62 6
1439042902.053112 3.59 62 7
1439042902.254126 3.69 62 8
1439042902.455004 3.55 62 9
1439042902.655841 3.46 62 10
1439042902.856852 3.65 62 11
1439042903.057727 3.49 62 12
1439042903.258531 3.47 62 13
1439042903.459271 3.41 62 14
1439042903.660464 3.83 62 15
1439042903.861441 3.60 62 16
1439042904.062273 3.47 62 17
1439042904.265808 6.17 62 18
1439042904.463517 3.37 62 19
1439042904.664349 3.47 62 20
1439042904.865148 3.59 62 21
1439042905.065926 3.40 62 22
1439042905.267254 3.96 62 23
1439042905.467008 3.40 62 24
1439042905.667850 3.52 62 25
1439042905.868685 3.46 62 26
1439042906.069810 3.74 62 27
1439042906.270838 3.65 62 28
1439042906.471647 3.45 62 29
1439042906.672550 3.52 62 30
1439042906.873500 3.58 62 31
1439042907.074415 3.55 62 32
1439042907.275392 3.59 62 33
1439042907.476239 3.49 62 34
1439042907.677120 3.50 62 35
1439042907.878006 3.50 62 36
1439042908.081743 6.40 62 37
1439042908.279421 3.33 62 38
1439042908.480264 3.48 62 39
1439042908.681137 3.49 62 40
1439042908.881966 3.48 62 41
1439042909.082751 3.42 62 42
1439042909.283489 3.37 62 43
1439042909.484373 3.49 62 44
1439042909.685182 3.42 62 45
1439042909.886703 4.17 62 46
1439042910.086635 3.57 62 47
1439042910.287403 3.40 62 48
1439042910.489071 4.29 62 49
1439042910.688895 3.44 62 50
1439042910.889818 3.57 62 51
1439042911.090599 3.44 62 52
1439042911.291353 3.39 62 53
1439042911.492215 3.48 62 54
1439042911.693548 3.95 62 55
1439042911.893680 3.78 62 56
1439042912.094499 3.46 62 57
1439042912.295311 3.42 62 58
1439042912.496198 3.52 62 59
1439042912.696993 3.43 62 60
1439042912.897878 3.51 62 61
1439042913.099036 3.78 62 62
1439042913.300007 3.58 62 63
1439042913.501052 3.65 62 64
1439042913.702193 3.75 62 65
1439042913.903042 3.50 62 66
1439042914.103948 3.56 62 67
1439042914.304773 3.45 62 68
1439042914.505616 3.47 62 69
1439042914.706446 3.46 62 70
1439042914.907301 3.51 62 71
1439042915.108162 3.47 62 72
1439042915.308925 3.38 62 73
1439042915.509773 3.50 62 74
1439042915.710719 3.58 62 75
1439042915.911618 3.55 62 76
1439042916.112782 3.79 62 77
1439042916.313636 3.47 62 78
1439042916.514513 3.50 62 79
1439042916.715317 3.44 62 80
1439042916.916177 3.51 62 81
1439042917.116977 3.45 62 82
1439042917.317866 3.49 62 83
1439042917.518658 3.41 62 84
1439042917.719400 3.38 62 85
1439042917.920535 3.78 62 86
1439042918.121488 3.59 62 87
1439042918.322445 3.59 62 88
1439042918.523282 3.47 62 89
1439042918.724603 3.95 62 90
1439042918.924521 3.57 62 91
1439042919.125605 3.71 62 92
1439042919.326431 3.45 62 93
1439042919.527236 3.41 62 94
1439042919.728057 3.46 62 95
1439042919.928964 3.54 62 96
1439042920.129830 3.51 62 97
1439042920.330667 3.45 62 98
1439042920.531514 3.47 62 99
1439042920.732350 3.47 62 100
1439042920.933236 3.54 62 101
1439042921.134995 4.39 62 102
1439042921.334825 3.44 62 103
1439042921.535680 3.47 62 104
1439042921.736513 3.46 62 105
1439042921.937488 3.57 62 106
1439042922.138409 3.55 62 107
1439042922.339229 3.44 62 108
1439042922.540321 3.74 62 109
1439042922.741124 3.46 62 110
1439042922.942986 4.53 62 111
1439042923.142773 3.45 62 112
1439042923.343662 3.52 62 113
1439042923.544788 3.75 62 114
1439042923.745571 3.42 62 115
1439042923.946489 3.56 62 116
1439042924.147356 3.48 62 117
1439042924.348199 3.48 62 118
1439042924.549079 3.51 62 119
1439042924.749946 3.49 62 120
1439042924.951042 3.83 62 121
1439042925.151946 3.49 62 122
1439042925.352835 3.52 62 123
1439042925.553888 3.69 62 124
1439042925.754633 3.37 62 125
1439042925.955398 3.43 62 126
1439042926.156150 3.42 62 127
1439042926.358439 4.92 62 128
1439042926.557220 3.41 62 129
1439042926.758048 3.45 62 130
1439042926.958951 3.54 62 131
1439042927.159816 3.50 62 132
1439042927.360561 3.36 62 133
1439042927.561306 3.38 62 134
1439042927.762158 3.48 62 135
1439042927.962968 3.47 62 136
1439042928.163802 3.45 62 137
1439042928.364597 3.43 62 138
1439042928.565428 3.44 62 139
1439042928.766301 3.49 62 140
1439042928.967173 3.51 62 141
1439042929.167928 3.39 62 142
1439042929.368698 3.41 62 143
1439042929.569935 3.88 62 144
1439042929.770723 3.41 62 145
1439042929.972049 3.97 62 146
1439042930.171913 3.48 62 147
1439042930.372605 3.32 62 148
1439042930.573363 3.40 62 149
1439042930.774150 3.34 62 150
1439042930.975177 3.67 62 151
1439042931.175966 3.39 62 152
1439042931.376806 3.48 62 153
1439042931.578503 4.33 62 154
1439042931.778969 4.12 62 155
1439042931.979118 3.80 62 156
1439042932.180033 3.54 62 157
1439042932.380829 3.40 62 158
1439042932.581638 3.46 62 159
1439042932.782469 3.48 62 160
1439042932.983312 3.49 62 161
1439042933.184249 3.58 62 162
1439042933.385005 3.39 62 163
1439042933.585727 3.37 62 164
1439042933.786765 3.67 62 165
1439042933.987635 3.49 62 166
1439042934.188419 3.39 62 167
1439042934.389108 3.35 62 168
1439042934.589923 3.46 62 169
1439042934.791218 3.93 62 170
1439042934.991089 3.54 62 171
1439042935.191917 3.45 62 172
1439042935.392573 3.34 62 173
1439042935.593360 3.41 62 174
1439042935.794209 3.43 62 175
1439042935.995122 3.54 62 176
1439042936.195890 3.40 62 177
1439042936.396935 3.67 62 178
1439042936.598266 3.95 62 179
1439042936.798072 3.41 62 180
1439042936.998673 3.23 62 181
1439042937.199443 3.39 62 182
1439042937.400221 3.42 62 183
1439042937.602287 4.73 62 184
1439042937.802111 3.44 62 185
1439042938.003024 3.54 62 186
1439042938.202819 3.47 62 187
1439042938.403560 3.41 62 188
1439042938.604420 3.48 62 189
1439042938.805221 3.42 62 190
1439042939.006088 3.50 62 191
1439042939.206933 3.47 62 192
1439042939.407631 3.35 62 193
1439042939.608422 3.40 62 194
1439042939.809261 3.45 62 195
1439042940.010152 3.52 62 196
1439042940.211218 3.69 62 197
1439042940.411987 3.42 62 198
1439042940.612868 3.50 62 199
1439042940.814078 3.83 62 200
1439042941.014979 3.53 62 201
1439042941.215907 3.53 62 202
1439042941.416695 3.44 62 203
1439042941.617787 3.73 62 204
1439042941.819553 4.44 62 205
1439042942.019383 3.47 62 206
1439042942.220222 3.46 62 207
1439042942.421184 3.61 62 208
1439042942.622066 3.51 62 209
1439042942.822979 3.50 62 210
1439042943.023955 3.60 62 211
1439042943.224779 3.45 62 212
1439042943.425543 3.40 62 213
1439042943.626355 3.42 62 214
1439042943.827481 3.73 62 215
1439042944.028313 3.47 62 216
1439042944.229083 3.41 62 217
1439042944.429856 3.41 62 218
1439042944.630796 3.56 62 219
1439042944.831698 3.50 62 220
1439042945.032622 3.52 62 221
1439042945.233485 3.47 62 222
1439042945.434273 3.44 62 223
1439042945.636197 4.55 62 224
1439042945.836245 3.68 62 225
1439042946.037047 3.44 62 226
1439042946.237927 3.52 62 227
1439042946.438751 3.49 62 228
1439042946.639550 3.46 62 229
1439042946.840454 3.55 62 230
1439042947.041358 3.55 62 231
1439042947.242148 3.38 62 232
1439042947.443012 3.51 62 233
1439042947.644721 4.33 62 234
1439042947.844618 3.54 62 235
1439042948.045541 3.55 62 236
1439042948.246425 3.53 62 237
1439042948.447718 3.93 62 238
1439042948.647505 3.43 62 239
1439042948.848381 3.50 62 240
1439042949.049008 3.44 62 241
1439042949.250048 3.64 62 242
1439042949.450852 3.43 62 243
1439042949.651607 3.40 62 244
1439042949.852356 3.38 62 245
1439042950.053475 3.73 62 246
1439042950.254231 3.37 62 247
1439042950.455429 3.86 62 248
1439042950.656214 3.41 62 249
1439042950.857016 3.44 62 250
1439042951.057996 3.59 62 251
1439042951.259005 3.61 62 252
1439042951.459749 3.37 62 253
1439042951.660618 3.49 62 254
1439042951.862058 4.07 62 255
1439042952.062026 3.60 62 256
1439042952.263204 3.80 62 257
1439042952.463962 3.40 62 258
1439042952.664793 3.46 62 259
1439042952.865676 3.52 62 260
1439042953.066530 3.44 62 261
1439042953.267262 3.34 62 262
1439042953.468243 3.63 62 263
1439042953.669030 3.42 62 264
1439042953.869867 3.47 62 265
1439042954.077315 10.1 62 266
1439042954.271088 3.40 62 267
1439042954.471848 3.40 62 268
1439042954.672619 3.39 62 269
1439042954.873473 3.49 62 270
1439042955.074589 3.72 62 271
1439042955.275295 3.34 62 272
1439042955.476125 3.47 62 273
1439042955.677392 3.90 62 274
1439042955.877252 3.47 62 275
1439042956.078036 3.44 62 276
1439042956.278776 3.37 62 277
1439042956.479588 3.44 62 278
1439042956.680494 3.55 62 279
1439042956.881554 3.70 62 280
1439042957.082438 3.51 62 281
1439042957.283083 3.31 62 282
1439042957.484989 4.57 62 283
1439042957.684765 3.42 62 284
1439042957.885581 3.46 62 285
1439042958.086488 3.54 62 286
1439042958.287200 3.36 62 287
1439042958.487995 3.42 62 288
1439042958.688783 3.41 62 289
1439042958.889601 3.45 62 290
1439042959.090400 3.46 62 291
1439042959.291326 3.60 62 292
1439042959.492236 3.54 62 293
1439042959.693673 4.05 62 294
1439042959.893551 3.52 62 295
1439042960.094399 3.47 62 296
1439042960.295474 3.72 62 297
1439042960.496421 3.57 62 298
1439042960.697502 3.65 62 299
1439042960.898341 3.50 62 300
1439042961.099174 3.47 62 301
1439042961.300167 3.65 62 302
1439042961.500995 3.49 62 303
1439042961.701839 3.49 62 304
1439042961.902618 3.44 62 305
1439042962.103527 3.54 62 306
1439042962.304311 3.41 62 307
1439042962.505114 3.44 62 308
1439042962.706497 4.03 62 309
1439042962.906491 3.64 62 310
1439042963.107566 3.71 62 311
1439042963.308313 3.36 62 312
1439042963.509199 3.47 62 313
1439042963.710288 3.70 62 314
1439042963.911237 3.60 62 315
1439042964.112321 3.75 62 316
1439042964.313079 3.39 62 317
1439042964.513864 3.43 62 318
1439042964.714891 3.65 62 319
1439042964.915792 3.52 62 320
1439042965.116651 3.45 62 321
1439042965.317452 3.44 62 322
1439042965.518256 3.43 62 323
1439042965.719097 3.47 62 324
1439042965.919911 3.47 62 325
1439042966.120806 3.51 62 326
1439042966.321614 3.44 62 327
1439042966.522337 3.35 62 328
1439042966.723052 3.35 62 329
1439042966.923880 3.50 62 330
1439042967.124694 3.44 62 331
1439042967.325446 3.38 62 332
1439042967.526248 3.43 62 333
1439042967.727022 3.42 62 334
1439042967.928869 4.51 62 335
1439042968.128660 3.44 62 336
1439042968.329337 3.32 62 337
1439042968.530402 3.73 62 338
1439042968.731179 3.46 62 339
1439042968.931994 3.50 62 340
1439042969.133284 3.91 62 341
1439042969.333037 3.41 62 342
1439042969.533817 3.41 62 343
1439042969.734526 3.35 62 344
1439042969.935302 3.42 62 345
1439042970.136041 3.38 62 346
1439042970.336861 3.45 62 347
1439042970.537694 3.46 62 348
1439042970.738722 3.64 62 349
1439042970.939686 3.60 62 350
1439042971.140609 3.54 62 351
1439042971.341384 3.41 62 352
1439042971.542243 3.45 62 353
1439042971.743479 3.85 62 354
1439042971.944366 3.54 62 355
1439042972.145201 3.46 62 356
1439042972.345934 3.36 62 357
1439042972.546785 3.51 62 358
1439042972.747502 3.38 62 359
1439042972.948305 3.47 62 360
1439042973.150158 4.49 62 361
1439042973.349838 3.31 62 362
1439042973.550745 3.53 62 363
1439042973.751462 3.34 62 364
1439042973.952477 3.65 62 365
1439042974.161285 11.4 62 366
1439042974.354075 3.43 62 367
1439042974.555153 3.71 62 368
1439042974.755931 3.42 62 369
1439042974.956795 3.51 62 370
1439042975.157613 3.48 62 371
1439042975.358403 3.44 62 372
1439042975.559664 3.90 62 373
1439042975.759474 3.45 62 374
1439042975.960339 3.50 62 375
1439042976.161189 3.49 62 376
1439042976.361925 3.36 62 377
1439042976.562769 3.48 62 378
1439042976.763598 3.44 62 379
1439042976.964457 3.50 62 380
1439042977.165268 3.46 62 381
1439042977.366124 3.48 62 382
1439042977.566978 3.47 62 383
1439042977.767756 3.40 62 384
1439042977.968566 3.46 62 385
1439042978.169431 3.46 62 386
1439042978.371543 4.73 62 387
1439042978.571357 3.43 62 388
1439042978.772174 3.45 62 389
1439042978.973098 3.57 62 390
1439042979.174364 3.89 62 391
1439042979.374145 3.39 62 392
1439042979.574959 3.43 62 393
1439042979.775829 3.48 62 394
1439042979.976698 3.51 62 395
1439042980.177529 3.43 62 396
1439042980.378304 3.39 62 397
1439042980.579203 3.50 62 398
1439042980.780029 3.45 62 399
1439042980.981367 3.98 62 400
1439042981.181261 3.45 62 401
1439042981.382113 3.49 62 402
1439042981.583033 3.53 62 403
1439042981.783874 3.47 62 404
1439042981.984755 3.51 62 405
1439042982.185936 3.78 62 406
1439042982.386660 3.36 62 407
1439042982.587463 3.43 62 408
1439042982.788689 3.84 62 409
1439042982.989611 3.55 62 410
1439042983.190843 3.84 62 411
1439042983.391535 3.34 62 412
1439042983.593317 4.40 62 413
1439042983.793052 3.36 62 414
1439042983.993945 3.51 62 415
1439042984.194704 3.38 62 416
1439042984.395457 3.36 62 417
1439042984.596385 3.55 62 418
1439042984.797360 3.60 62 419
1439042984.998292 3.55 62 420
1439042985.199103 3.46 62 421
1439042985.399844 3.39 62 422
1439042985.600687 3.47 62 423
1439042985.801490 3.43 62 424
1439042986.002541 3.71 62 425
1439042986.202454 3.55 62 426
1439042986.403202 3.39 62 427
1439042986.604242 3.65 62 428
1439042986.805077 3.45 62 429
1439042987.006658 4.19 62 430
1439042987.206522 3.48 62 431
1439042987.407232 3.35 62 432
1439042987.607984 3.38 62 433
1439042987.808771 3.41 62 434
1439042988.009634 3.49 62 435
1439042988.210388 3.40 62 436
1439042988.411216 3.47 62 437
1439042988.612093 3.53 62 438
1439042988.813753 4.30 62 439
1439042989.013589 3.47 62 440
1439042989.214445 3.49 62 441
1439042989.415283 3.48 62 442
1439042989.616169 3.51 62 443
1439042989.817254 3.74 62 444
1439042990.018167 3.58 62 445
1439042990.219036 3.53 62 446
1439042990.419830 3.45 62 447
1439042990.620590 3.38 62 448
1439042990.821801 3.84 62 449
1439042991.022634 3.47 62 450
1439042991.223397 3.39 62 451
1439042991.424170 3.45 62 452
1439042991.625377 3.83 62 453
1439042991.827475 5.67 62 454
1439042992.026336 3.51 62 455
1439042992.227467 3.76 62 456
1439042992.428304 3.48 62 457
1439042992.629538 3.86 62 458
1439042992.830332 3.43 62 459
1439042993.031269 3.57 62 460
1439042993.232132 3.48 62 461
1439042993.432844 3.36 62 462
1439042993.633696 3.47 62 463
1439042993.834504 3.43 62 464
1439042994.035787 3.95 62 465
1439042994.235713 3.56 62 466
1439042994.436571 3.52 62 467
1439042994.637746 3.80 62 468
1439042994.838656 3.50 62 469
1439042995.039515 3.50 62 470
1439042995.240300 3.40 62 471
1439042995.441100 3.44 62 472
1439042995.641960 3.48 62 473
1439042995.842852 3.52 62 474
1439042996.043902 3.68 62 475
1439042996.244792 3.51 62 476
1439042996.445632 3.47 62 477
1439042996.646504 3.49 62 478
1439042996.847365 3.49 62 479
1439042997.048177 3.48 62 480
1439042997.249050 3.53 62 481
1439042997.449842 3.44 62 482
1439042997.650689 3.46 62 483
1439042997.851757 3.69 62 484
1439042998.052791 3.64 62 485
1439042998.253890 3.73 62 486
1439042998.454677 3.44 62 487
