timestamp rtt ttl seq
1439045255.657771 4.07 62 1
1439045255.858169 3.99 62 2
1439045256.058154 3.57 62 3
1439045256.264818 9.27 62 4
1439045256.460293 4.16 62 5
1439045256.661165 4.47 62 6
1439045256.865974 8.44 62 7
1439045257.061839 3.65 62 8
1439045257.266983 7.80 62 9
1439045257.470825 10.3 62 10
1439045257.665000 3.79 62 11
1439045257.865471 3.11 62 12
1439045258.484641 5.00 62 15
1439045258.696334 16.4 62 16
1439045258.889947 9.25 62 17
1439045259.107130 25.9 62 18
1439045259.289833 8.32 62 19
1439045259.489567 7.34 62 20
1439045259.686977 4.01 62 21
1439045259.887697 4.35 62 22
1439045260.091524 7.48 62 23
1439045260.292337 7.46 62 24
1439045260.498856 13.1 62 25
1439045260.690485 4.34 62 26
1439045260.892365 5.52 62 27
1439045261.092287 4.59 62 28
1439045261.293438 4.75 62 29
1439045261.495665 5.87 62 30
1439045261.694461 4.43 62 31
1439045261.901043 10.2 62 32
1439045262.102110 10.6 62 33
1439045262.305368 12.8 62 34
1439045262.528175 35.4 62 35
1439045262.703705 10.1 62 36
1439045262.943142 49.1 62 37
1439045263.100496 6.07 62 38
1439045263.310903 16.0 62 39
1439045263.503159 7.95 62 40
1439045263.701870 6.36 62 41
1439045263.909946 13.7 62 42
1439045264.113551 16.2 62 43
1439045264.314552 16.6 62 44
1439045264.522657 23.8 62 45
1439045264.709554 10.5 62 46
1439045264.912755 12.8 62 47
1439045265.113040 11.9 62 48
1439045265.316051 14.6 62 49
1439045265.509573 7.19 62 50
1439045265.710048 7.13 62 51
1439045265.914738 11.3 62 52
1439045266.109978 6.00 62 53
1439045266.310206 5.90 62 54
1439045266.508162 3.60 62 55
1439045266.710064 4.55 62 56
1439045266.916947 10.5 62 57
1439045267.123096 15.8 62 58
1439045267.325099 16.6 62 59
1439045267.514795 5.36 62 60
1439045267.715618 5.44 62 61
1439045267.956109 45.1 62 62
1439045268.119364 7.92 62 63
1439045268.348177 36.4 62 64
1439045268.520077 7.57 62 65
1439045268.717324 3.93 62 66
1439045268.922874 8.23 62 67
1439045269.122048 6.82 62 68
1439045269.322146 5.74 62 69
1439045269.531469 14.0 62 70
1439045269.726022 8.20 62 71
1439045270.321563 4.01 62 74
1439045270.521854 3.92 62 75
1439045270.721500 3.28 62 76
1439045270.930714 11.8 62 77
1439045271.123628 3.54 62 78
1439045271.328255 7.27 62 79
1439045271.526829 5.24 62 80
1439045271.726822 4.68 62 81
1439045271.932894 9.75 62 82
1439045272.128226 3.95 62 83
1439045272.328196 3.60 62 84
1439045272.529341 3.73 62 85
1439045272.767871 41.1 62 86
1439045273.021664 94.4 62 87
1439045273.134101 7.16 62 88
1439045273.333458 6.01 62 89
1439045273.532002 4.23 62 90
1439045273.738022 9.67 62 91
1439045273.934190 4.80 62 92
1439045274.134877 4.30 62 93
1439045274.336127 4.88 62 94
1439045274.568050 35.5 62 95
1439045274.775435 42.0 62 96
1439045274.940903 7.17 62 97
1439045275.139657 5.42 62 98
1439045275.338495 3.50 62 99
1439045275.541424 5.58 62 100
1439045275.742255 5.64 62 101
1439045275.940721 3.11 62 102
1439045276.141160 3.08 62 103
1439045276.341515 2.99 62 104
1439045276.542162 3.47 62 105
1439045276.748403 8.87 62 106
1439045276.947103 6.37 62 107
1439045277.145847 4.36 62 108
1439045277.346049 3.82 62 109
1439045277.546629 3.17 62 110
1439045277.746898 2.92 62 111
