timestamp rtt ttl seq
1439040033.549266 8.25 60 1
1439040033.555368 14.3 60 1
1439040033.561777 20.7 60 1
1439040033.758963 16.8 60 2
1439040033.759022 16.8 60 2
1439040033.759493 17.4 60 2
1439040033.948799 5.96 60 3
1439040033.954270 11.4 60 3
1439040033.955176 12.3 60 3
1439040034.148094 4.59 60 4
1439040034.148473 4.97 60 4
1439040034.149349 5.85 60 4
1439040034.348899 4.22 60 5
1439040034.355208 10.5 60 5
1439040034.364782 20.1 60 5
1439040034.550884 5.90 60 6
1439040034.551617 6.62 60 6
1439040034.551662 6.65 60 6
1439040034.750851 4.85 60 7
1439040034.759342 13.3 60 7
1439040034.759389 13.3 60 7
1439040034.950474 3.78 60 8
1439040034.959400 12.7 60 8
1439040034.960888 14.1 60 8
1439040035.151339 4.11 60 9
1439040035.154991 7.75 60 9
1439040035.155041 7.78 60 9
1439040035.352449 4.06 60 10
1439040035.361674 13.2 60 10
1439040035.363667 15.2 60 10
1439040035.554575 5.58 60 11
1439040035.555018 6.02 60 11
1439040035.559680 10.7 60 11
1439040035.754270 4.26 60 12
1439040035.756904 6.89 60 12
1439040035.758431 8.42 60 12
1439040035.954365 3.62 60 13
1439040035.957468 6.72 60 13
1439040035.962476 11.7 60 13
1439040036.159998 8.21 60 14
1439040036.160487 8.70 60 14
1439040036.161125 9.34 60 14
1439040036.357174 4.71 60 15
1439040036.368311 15.8 60 15
1439040036.372271 19.8 60 15
1439040036.563998 10.3 60 16
1439040036.565085 11.4 60 16
1439040036.565836 12.2 60 16
1439040036.758675 4.51 60 17
1439040036.759718 5.55 60 17
1439040036.760909 6.75 60 17
1439040036.959566 4.33 60 18
1439040036.969158 13.9 60 18
1439040036.969204 13.9 60 18
1439040037.162322 6.81 60 19
1439040037.162361 6.84 60 19
1439040037.165040 9.55 60 19
1439040037.364831 8.45 60 20
1439040037.368246 11.8 60 20
1439040037.368290 11.8 60 20
1439040037.561094 4.46 60 21
1439040037.561149 4.50 60 21
1439040037.565995 9.38 60 21
1439040037.761134 3.82 60 22
