timestamp rtt ttl seq
1439044136.925041 5.31 62 3
1439044137.124233 3.75 62 4
1439044137.325287 3.68 62 5
1439044137.526255 3.65 62 6
1439044137.729079 4.90 62 7
1439044137.928117 3.65 62 8
1439044138.129124 3.65 62 9
1439044138.330136 3.67 62 10
1439044138.532290 4.79 62 11
1439044138.732337 3.68 62 12
1439044138.934630 4.95 62 13
1439044139.133593 3.58 62 14
1439044139.334422 3.44 62 15
1439044139.535557 3.76 62 16
1439044139.736599 3.68 62 17
1439044139.937865 3.89 62 18
1439044140.137888 3.65 62 19
1439044140.339438 4.17 62 20
1439044140.539468 3.68 62 21
1439044140.740558 3.72 62 22
1439044140.941791 3.87 62 23
1439044141.142870 3.71 62 24
1439044141.343900 3.65 62 25
1439044141.546139 4.90 62 26
1439044141.746217 3.72 62 27
1439044141.947644 4.07 62 28
1439044142.147642 3.63 62 29
1439044142.349008 4.01 62 30
1439044142.549992 4.62 62 31
1439044142.750105 3.73 62 32
1439044142.951137 3.68 62 33
1439044143.152202 3.70 62 34
1439044143.353325 3.75 62 35
1439044143.554175 3.46 62 36
1439044143.755229 3.70 62 37
1439044143.956487 3.91 62 38
1439044144.156608 3.76 62 39
1439044144.358418 4.43 62 40
1439044144.558631 3.86 62 41
1439044144.759738 3.73 62 42
1439044144.960754 3.67 62 43
1439044145.161796 3.68 62 44
1439044145.364165 5.01 62 45
1439044145.563407 3.87 62 46
1439044145.764484 3.70 62 47
1439044145.965541 3.72 62 48
1439044146.166536 3.62 62 49
1439044146.367759 3.87 62 50
1439044146.568717 3.58 62 51
1439044146.769738 3.64 62 52
1439044146.970913 3.82 62 53
1439044147.171910 3.63 62 54
1439044147.372901 3.60 62 55
1439044147.573885 3.63 62 56
1439044147.774648 3.40 62 57
1439044147.976368 4.35 62 58
1439044148.176286 3.56 62 59
1439044148.377161 3.51 62 60
1439044148.578100 3.57 62 61
1439044148.779021 3.54 62 62
1439044148.980142 3.77 62 63
1439044149.181300 3.78 62 64
1439044149.382159 3.50 62 65
1439044149.583102 3.57 62 66
1439044149.784742 4.25 62 67
1439044149.984852 3.74 62 68
1439044150.185722 3.51 62 69
1439044150.386591 3.50 62 70
1439044150.587520 3.56 62 71
1439044150.788469 3.55 62 72
1439044150.989434 3.57 62 73
1439044151.191527 4.72 62 74
1439044151.391488 3.59 62 75
1439044151.592404 3.55 62 76
1439044151.793299 3.52 62 77
1439044151.994181 3.56 62 78
1439044152.195042 3.51 62 79
1439044152.396365 3.96 62 80
1439044152.596500 3.78 62 81
