timestamp rtt ttl seq
1439043261.934317 4.54 62 1
1439043262.135249 4.55 62 2
1439043262.351101 19.4 62 3
1439043262.545701 13.2 62 4
1439043262.739905 6.84 62 5
1439043262.953958 19.7 62 6
1439043263.147593 12.3 62 7
1439043263.359234 23.2 62 8
1439043263.550974 14.3 62 9
1439043263.742975 5.69 62 10
1439043263.946804 8.51 62 11
1439043264.152044 12.8 62 12
1439043264.351939 12.5 62 13
1439043264.548770 8.51 62 14
1439043264.752339 11.2 62 15
1439043264.956796 15.1 62 16
1439043265.173100 30.9 62 17
1439043265.401094 58.6 62 18
1439043265.564281 20.9 62 19
1439043265.763199 19.6 62 20
1439043265.958211 13.7 62 21
1439043266.152208 6.65 62 22
1439043266.360806 14.2 62 23
1439043266.553480 6.33 62 24
1439043266.757288 9.41 62 25
1439043266.965690 17.0 62 26
1439043267.155840 6.80 62 27
1439043267.362311 12.1 62 28
1439043267.590975 40.3 62 29
1439043267.768895 17.5 62 30
1439043267.967138 14.9 62 31
1439043268.161473 8.97 62 32
1439043268.367795 14.9 62 33
1439043268.589040 35.9 62 34
1439043268.777148 23.7 62 35
1439043268.991752 37.2 62 36
1439043269.168135 13.0 62 37
1439043269.364069 8.55 62 38
1439043269.591087 34.6 62 39
1439043269.773684 16.2 62 40
1439043269.963342 5.32 62 41
1439043270.165152 6.46 62 42
1439043270.367525 8.00 62 43
1439043270.576533 16.6 62 44
1439043270.770828 9.94 62 45
1439043270.992791 31.6 62 46
1439043271.166853 4.74 62 47
1439043271.373048 9.83 62 48
1439043271.604524 40.1 62 49
1439043271.776361 11.5 62 50
1439043271.970020 4.31 62 51
1439043272.173372 6.96 62 52
1439043272.370996 4.21 62 53
1439043272.580285 12.9 62 54
1439043272.787289 19.6 62 55
1439043272.988047 19.4 62 56
1439043273.176471 7.09 62 57
1439043273.376513 6.70 62 58
1439043273.596261 25.4 62 59
1439043273.776331 4.75 62 60
1439043273.979033 6.35 62 61
1439043274.184337 10.9 62 62
1439043274.382439 8.74 62 63
1439043274.587999 13.2 62 64
1439043274.788425 13.0 62 65
1439043274.982265 6.42 62 66
1439043275.188964 12.2 62 67
1439043275.383106 5.80 62 68
1439043275.582628 4.16 62 69
1439043275.791218 12.2 62 70
1439043275.987531 7.96 62 71
1439043276.186060 6.16 62 72
1439043276.387515 7.09 62 73
1439043276.586232 5.33 62 74
1439043276.790705 9.13 62 75
1439043277.000848 18.8 62 76
1439043277.190465 8.29 62 77
1439043277.390732 7.88 62 78
1439043277.606674 22.5 62 79
1439043277.791303 6.25 62 80
1439043278.079420 93.8 62 81
1439043278.197198 12.5 62 82
1439043278.402787 17.2 62 83
1439043278.594422 8.30 62 84
1439043278.794472 7.71 62 85
1439043278.993726 5.92 62 86
1439043279.203887 15.8 62 87
1439043279.406380 17.1 62 88
1439043279.596341 6.61 62 89
1439043279.817800 27.0 62 90
1439043280.008372 17.2 62 91
1439043280.197251 6.52 62 92
1439043280.420097 28.4 62 93
1439043280.597329 4.90 62 94
1439043280.801961 9.31 62 95
1439043281.026326 33.0 62 96
1439043281.214840 22.3 62 97
1439043281.397973 4.79 62 98
1439043281.622715 28.3 62 99
1439043281.808801 13.7 62 100
1439043282.118264 122 62 101
1439043282.204205 8.67 62 102
1439043282.402176 5.59 62 103
1439043282.610801 13.2 62 104
1439043282.820430 22.2 62 105
1439043283.003062 4.29 62 106
1439043283.205617 7.21 62 107
1439043283.418440 19.4 62 108
1439043283.615950 16.1 62 109
1439043283.818213 17.8 62 110
1439043284.022676 21.1 62 111
1439043284.226644 24.6 62 112
1439043284.411549 8.58 62 113
1439043284.622864 18.9 62 114
1439043284.810636 6.43 62 115
1439043285.010581 5.61 62 116
1439043285.211685 5.77 62 117
1439043285.426895 19.8 62 118
1439043285.614534 6.30 62 119
1439043285.819816 10.8 62 120
1439043286.035343 25.1 62 121
1439043286.214711 4.04 62 122
1439043286.416565 5.51 62 123
1439043286.618328 6.55 62 124
1439043286.817816 5.15 62 125
1439043287.026537 13.3 62 126
1439043287.231434 17.5 62 127
1439043287.420230 5.45 62 128
1439043287.620866 5.27 62 129
1439043287.828499 12.3 62 130
1439043288.022590 5.79 62 131
1439043288.222521 4.57 62 132
1439043288.426934 8.07 62 133
1439043288.633715 14.4 62 134
1439043288.837906 17.8 62 135
1439043289.026148 4.91 62 136
1439043289.264484 43.1 62 137
1439043289.443650 21.8 62 138
1439043289.632714 9.73 62 139
1439043289.829987 5.90 62 140
1439043290.034367 9.05 62 141
1439043290.233302 7.59 62 142
1439043290.436298 9.65 62 143
1439043290.647516 19.8 62 144
1439043290.840573 12.6 62 145
1439043291.044563 15.7 62 146
1439043291.255289 25.3 62 147
1439043291.435021 4.40 62 148
1439043291.649121 17.7 62 149
1439043292.255258 7.58 62 152
1439043292.467218 18.5 62 153
1439043292.655858 6.26 62 154
1439043292.854839 4.63 62 155
1439043293.057969 6.78 62 156
1439043293.257250 4.92 62 157
1439043293.458100 5.52 62 158
1439043293.732987 79.5 62 159
1439043293.866970 12.6 62 160
1439043294.068220 12.9 62 161
1439043294.264088 8.53 62 162
1439043294.480097 23.6 62 163
1439043294.673829 16.3 62 164
1439043294.863437 5.26 62 165
1439043295.063805 5.01 62 166
1439043295.264110 4.90 62 167
1439043295.464944 5.50 62 168
1439043295.666407 6.08 62 169
1439043295.866292 5.54 62 170
1439043296.084346 22.6 62 171
1439043296.267677 4.98 62 172
1439043296.467321 4.30 62 173
1439043296.669890 6.19 62 174
1439043296.871249 7.01 62 175
1439043297.070552 5.91 62 176
1439043297.271101 6.19 62 177
1439043297.470602 5.11 62 178
1439043297.671347 5.38 62 179
1439043297.872764 6.07 62 180
1439043298.074395 7.29 62 181
1439043298.274793 7.05 62 182
1439043298.890870 7.22 62 185
1439043299.088572 4.33 62 186
1439043299.291081 6.14 62 187
1439043299.495880 10.4 62 188
1439043299.691205 4.96 62 189
1439043299.969364 82.7 62 190
1439043300.156712 69.0 62 191
1439043300.312873 24.8 62 192
1439043300.563550 74.3 62 193
1439043300.708564 18.7 62 194
1439043300.898405 7.65 62 195
1439043301.178480 86.7 62 196
1439043301.301786 9.02 62 197
1439043301.500397 7.25 62 198
1439043301.698419 4.70 62 199
1439043301.899363 4.60 62 200
1439043302.108684 12.9 62 201
1439043302.508369 4.73 62 203
1439043302.728518 23.7 62 204
1439043302.922297 16.4 62 205
1439043303.153176 46.5 62 206
1439043303.326075 18.5 62 207
1439043303.549099 40.6 62 208
1439043303.714146 4.71 62 209
1439043303.915949 5.43 62 210
1439043304.115082 3.78 62 211
1439043304.548626 28.9 62 213
1439043304.735743 15.9 62 214
1439043304.938032 17.9 62 215
1439043305.132094 11.6 62 216
1439043305.334655 13.1 62 217
1439043305.540184 18.3 62 218
1439043305.727065 4.54 62 219
1439043305.962318 38.9 62 220
1439043306.131916 8.31 62 221
1439043306.329427 5.17 62 222
1439043306.529220 4.45 62 223
1439043306.738412 12.8 62 224
1439043306.944866 18.1 62 225
1439043307.140579 13.3 62 226
1439043307.336035 8.07 62 227
1439043307.539308 10.9 62 228
1439043307.765024 36.3 62 229
1439043307.951082 21.7 62 230
1439043308.135514 5.09 62 231
1439043308.340144 9.27 62 232
1439043308.547046 15.5 62 233
1439043308.756736 24.3 62 234
1439043308.959431 26.3 62 235
1439043309.169222 35.4 62 236
1439043309.390290 55.8 62 237
1439043309.546738 11.1 62 238
1439043309.806753 70.6 62 239
1439043309.952682 15.6 62 240
1439043310.149040 11.0 62 241
1439043310.421705 83.3 62 242
1439043310.565901 26.9 62 243
1439043310.756689 17.4 62 244
1439043310.985551 45.5 62 245
1439043311.168692 27.8 62 246
1439043311.347103 5.25 62 247
1439043311.631678 89.2 62 248
1439043311.829699 86.7 62 249
1439043311.951724 7.76 62 250
1439043312.154715 9.65 62 251
1439043312.354375 8.29 62 252
1439043312.550498 3.78 62 253
1439043312.752100 4.24 62 254
1439043312.954722 6.25 62 255
1439043313.154601 5.54 62 256
1439043313.358083 8.12 62 257
1439043313.560773 10.4 62 258
1439043313.756818 5.73 62 259
1439043313.966056 13.9 62 260
1439043314.241350 87.9 62 261
1439043314.371764 18.1 62 262
1439043314.561280 7.19 62 263
1439043314.766113 11.5 62 264
1439043314.971569 16.0 62 265
1439043315.169033 13.0 62 266
1439043315.400422 44.0 62 267
1439043315.610161 53.5 62 268
1439043315.761442 3.90 62 269
1439043315.999679 42.0 62 270
1439043316.166400 8.35 62 271
1439043316.469037 110 62 272
1439043316.565238 5.93 62 273
1439043316.790852 31.2 62 274
1439043317.044392 84.1 62 275
1439043317.248368 88.6 62 276
1439043317.424782 64.1 62 277
1439043317.689564 128 62 278
1439043317.794083 32.3 62 279
1439043317.970663 8.27 62 280
1439043318.460687 89.0 62 282
1439043318.614996 43.0 62 283
1439043318.795111 22.8 62 284
1439043319.010805 37.3 62 285
1439043319.212281 39.1 62 286
1439043319.378909 5.32 62 287
1439043319.597952 23.7 62 288
1439043319.810795 35.5 62 289
1439043320.009535 33.4 62 290
1439043320.185630 9.76 62 291
1439043320.383663 6.70 62 292
1439043320.586104 8.09 62 293
1439043320.818336 39.8 62 294
1439043320.992726 13.0 62 295
1439043321.184447 4.38 62 296
1439043321.403102 22.3 62 297
1439043321.587874 6.43 62 298
1439043321.786806 4.57 62 299
1439043321.992548 9.39 62 300
1439043322.190293 6.40 62 301
1439043322.391742 7.09 62 302
1439043322.589644 4.59 62 303
1439043322.839106 53.1 62 304
1439043323.011061 24.6 62 305
1439043323.190684 4.28 62 306
1439043323.393028 6.00 62 307
1439043323.610443 23.0 62 308
1439043323.798957 11.1 62 309
1439043323.994474 6.18 62 310
1439043324.193786 4.95 62 311
1439043324.393810 4.67 62 312
1439043324.593927 3.76 62 313
1439043324.794871 3.57 62 314
1439043324.997641 5.43 62 315
1439043325.200409 7.62 62 316
1439043325.424161 30.3 62 317
1439043325.602651 8.13 62 318
1439043325.805984 11.0 62 319
1439043325.999256 3.89 62 320
1439043326.198902 3.27 62 321
1439043326.402546 6.27 62 322
1439043326.603411 6.51 62 323
1439043326.829603 31.8 62 324
1439043327.006988 8.07 62 325
1439043327.216120 17.7 62 326
1439043327.406573 7.10 62 327
1439043327.603402 3.47 62 328
1439043327.868279 67.5 62 329
1439043328.033524 31.9 62 330
1439043328.208568 6.70 62 331
1439043328.930786 527 62 332
1439043328.930852 319 62 333
1439043329.052980 32.8 62 335
1439043329.280356 59.0 62 336
1439043329.436462 14.7 62 337
