timestamp rtt ttl seq
1439054305.049444 192 60 200
1439054305.184927 129 60 201
1439054305.606923 143 60 203
1439054305.770646 106 60 204
1439054305.977953 113 60 205
1439054306.194047 128 60 206
1439054306.435486 169 60 207
1439054306.638318 171 60 208
1439054306.838678 171 60 209
1439054307.193656 118 60 211
1439054307.665568 181 60 213
1439054307.843820 160 60 214
1439054308.059885 175 60 215
1439054308.446006 154 60 217
1439054308.831071 338 60 218
1439054308.877391 177 60 219
1439054309.619106 511 60 221
1439054309.881458 357 60 223
1439054310.196579 271 60 225
1439054310.299119 167 60 226
1439054310.504382 172 60 227
1439054310.693139 160 60 228
1439054311.194668 255 60 230
1439054311.321646 174 60 231
1439054311.613647 265 60 232
1439054311.777725 222 60 233
1439054312.060867 304 60 234
1439054312.377143 220 60 236
1439054312.759427 194 60 238
1439054312.926288 161 60 239
1439054313.223641 258 60 240
1439054313.567706 201 60 242
1439054313.775327 207 60 243
1439054314.049083 273 60 244
1439054314.405222 221 60 246
1439054314.600632 209 60 247
1439054314.787982 195 60 248
1439054314.920487 128 60 249
1439054315.103437 110 60 250
1439054315.548441 148 60 252
1439054315.815423 214 60 253
1439054316.137008 128 60 255
1439054316.316093 106 60 256
1439054316.564517 154 60 257
1439054316.814880 204 60 258
1439054316.938438 123 60 259
1439054318.014332 166 60 264
1439054318.179481 131 60 265
1439054318.367213 119 60 266
1439054318.682495 234 60 267
1439054319.039176 182 60 269
1439054319.386029 122 60 271
1439054319.711829 247 60 272
1439054320.049477 177 60 274
1439054320.449305 169 60 276
1439054320.711763 231 60 277
1439054320.846814 159 60 278
1439054321.261264 165 60 280
1439054321.648547 144 60 282
1439054322.058350 146 60 284
1439054322.232989 121 60 285
1439054322.447293 135 60 286
1439054322.696428 183 60 287
1439054322.860403 147 60 288
1439054323.294269 180 60 290
1439054323.557088 242 60 291
1439054323.687096 163 60 292
1439054323.896107 171 60 293
1439054324.067710 142 60 294
1439054324.442459 110 60 296
1439054324.660934 128 60 297
1439054325.108528 375 60 298
1439054325.333810 194 60 300
1439054325.626156 286 60 301
1439054326.449126 285 60 305
1439054326.557779 186 60 306
1439054327.011348 231 60 308
1439054327.298796 311 60 309
1439054327.361528 173 60 310
1439054327.558217 169 60 311
1439054327.769289 179 60 312
1439054327.978252 187 60 313
1439054328.218633 227 60 314
1439054328.368622 169 60 315
1439054328.591006 191 60 316
1439054328.856387 256 60 317
1439054328.943635 136 60 318
1439054329.184689 176 60 319
1439054329.316385 107 60 320
1439054329.608943 199 60 321
1439054329.828590 219 60 322
1439054330.181424 161 60 324
1439054330.481490 260 60 325
1439054330.608190 180 60 326
1439054331.239334 195 60 329
1439054331.568589 116 60 331
1439054331.789113 137 60 332
1439054332.053293 201 60 333
1439054332.310671 257 60 334
1439054332.649212 189 60 336
1439054333.023477 155 60 338
1439054333.452498 176 60 340
1439054333.664784 189 60 341
1439054333.874076 198 60 342
1439054334.155833 279 60 343
1439054334.567089 283 60 345
1439054334.913629 221 60 347
1439054336.729581 381 60 355
1439054337.155515 399 60 357
1439054337.296035 130 60 359
1439054337.466138 99.9 60 360
1439054337.925078 149 60 362
1439054338.114501 138 60 363
1439054338.281231 105 60 364
1439054338.557548 181 60 365
1439054338.727925 151 60 366
1439054338.928055 150 60 367
1439054339.159822 182 60 368
1439054339.364061 187 60 369
1439054339.543591 166 60 370
1439054339.824539 246 60 371
1439054339.936753 149 60 372
1439054340.368158 172 60 374
1439054340.579747 183 60 375
1439054340.879664 282 60 376
1439054340.980592 176 60 377
1439054341.184848 181 60 378
1439054341.363639 159 60 379
1439054341.770272 158 60 381
1439054342.287726 268 60 383
1439054342.576741 148 60 385
1439054342.790665 161 60 386
1439054342.976441 146 60 387
1439054343.157714 127 60 388
1439054343.465840 234 60 389
1439054343.585540 145 60 390
1439054343.835937 196 60 391
1439054343.996397 156 60 392
1439054344.453011 205 60 394
1439054344.608824 155 60 395
1439054344.875540 221 60 396
1439054345.144389 280 60 397
1439054345.896749 213 60 401
1439054346.086201 194 60 402
1439054346.248680 158 60 403
1439054346.676697 177 60 405
1439054346.825477 125 60 406
1439054347.056374 155 60 407
1439054347.407687 100 60 409
1439054347.657502 149 60 410
1439054348.046395 130 60 412
1439054348.286869 171 60 413
1439054348.655900 132 60 415
1439054349.112943 181 60 417
1439054349.554864 423 60 418
1439054349.732125 184 60 420
1439054350.783807 828 61 422
1439054350.788175 624 61 423
1439054350.788202 416 61 424
1439054350.790582 210 61 425
1439054351.231224 246 61 427
1439054351.889832 290 61 430
1439054352.620580 196 61 434
1439054352.815923 192 61 435
1439054353.006037 182 61 436
1439054353.154611 131 61 437
1439054353.502857 279 61 438
1439054353.654638 223 61 439
1439054353.819125 187 61 440
1439054353.997365 165 61 441
1439054354.270494 237 61 442
1439054354.696101 255 61 444
1439054354.970639 122 61 446
1439054355.237807 188 61 447
1439054355.463248 214 61 448
1439054355.684036 228 61 449
1439054355.896032 239 61 450
1439054356.027144 169 61 451
1439054356.214745 157 61 452
1439054356.368100 110 61 453
1439054356.619872 161 61 454
1439054356.777885 118 61 455
1439054357.157296 297 61 456
1439054357.482769 214 61 458
1439054357.660685 185 61 459
1439054357.837927 162 61 460
1439054357.994246 118 61 461
1439054358.191131 114 61 462
1439054358.587527 103 61 464
1439054358.817705 133 61 465
1439054360.253283 953 61 468
1439054360.279237 771 61 469
1439054360.371984 240 61 472
1439054360.692665 360 61 473
1439054361.000181 266 61 475
1439054362.196466 844 61 478
1439054362.225295 665 61 479
1439054362.229414 461 61 480
1439054362.835563 450 61 483
1439054363.187902 388 61 485
1439054363.445133 246 61 487
1439054363.628083 220 61 488
1439054363.771227 162 61 489
1439054363.917624 108 61 490
1439054364.266262 256 61 491
1439054364.605836 185 61 493
1439054365.017228 189 61 495
1439054365.452191 216 61 497
1439054365.988456 344 61 499
1439054366.320915 268 61 501
1439054366.914659 247 61 504
1439054367.305582 229 61 506
1439054367.472384 188 61 507
1439054367.632202 147 61 508
1439054368.016883 331 61 509
1439054368.299480 214 61 511
1439054368.625294 333 61 512
1439054369.457660 564 61 515
1439054369.692743 188 61 518
1439054370.168505 256 61 520
1439054370.286938 167 61 521
1439054371.224627 488 61 524
1439054371.234910 291 61 525
1439054371.372471 220 61 526
1439054372.482440 1130 61 527
1439054372.491502 938 61 528
1439054372.492024 524 61 530
1439054373.180851 389 61 534
1439054373.739664 540 61 536
1439054373.774914 367 61 537
1439054374.236816 213 61 540
1439054374.654446 222 61 542
1439054374.834339 194 61 543
1439054374.982436 142 61 544
1439054375.160607 120 61 545
1439054375.590130 142 61 547
1439054376.374990 519 61 549
1439054376.484535 212 61 551
1439054376.646431 174 61 552
1439054377.150647 270 61 554
1439054377.516101 228 61 556
1439054377.826735 130 61 558
1439054378.341846 238 61 560
1439054378.697124 184 61 562
1439054378.847737 135 61 563
1439054379.075401 162 61 564
1439054379.306048 193 61 565
1439054379.683219 163 61 567
1439054380.171841 244 61 569
1439054380.600473 264 61 571
1439054380.904602 159 61 573
1439054381.193778 248 61 574
1439054381.400257 254 61 575
1439054381.466338 120 61 576
1439054381.746876 200 61 577
1439054381.899491 152 61 578
1439054382.166424 218 61 579
1439054382.313021 157 61 580
1439054382.485664 129 61 581
1439054382.677756 120 61 582
1439054383.046348 289 61 583
1439054383.322702 159 61 585
1439054383.542647 178 61 586
1439054383.933079 368 61 587
1439054384.278490 306 61 589
1439054384.366819 186 61 590
1439054384.562583 181 61 591
1439054385.865201 1283 60 592
1439054385.878425 878 60 594
1439054385.902451 694 60 595
1439054385.908452 498 60 596
1439054386.272154 261 60 599
1439054386.409595 189 60 600
1439054386.684199 264 60 601
1439054387.863810 1035 60 603
1439054387.874932 839 60 604
1439054387.882232 638 60 605
1439054388.067704 616 60 606
1439054388.564350 299 60 610
1439054388.754800 283 60 611
1439054389.838186 1165 60 612
1439054389.913880 1040 60 613
1439054389.927417 847 60 614
1439054389.944553 448 60 616
1439054389.945380 241 60 617
1439054391.411306 1306 60 619
1439054391.418570 1106 60 620
1439054391.436323 916 60 621
1439054391.455066 727 60 622
1439054391.455870 520 60 623
1439054392.145607 385 60 627
1439054392.413440 246 60 629
1439054392.851527 274 60 631
1439054392.934363 150 60 632
1439054393.221704 237 60 633
1439054393.586429 194 60 635
1439054394.007747 208 60 637
1439054394.378829 163 60 639
1439054394.820264 196 60 641
1439054394.966568 142 60 642
1439054395.446695 422 60 643
1439054395.448763 217 60 644
1439054396.857965 1217 60 646
1439054396.858162 1010 60 647
1439054396.859476 803 60 648
1439054396.859508 595 60 649
1439054396.859526 387 60 650
1439054397.431901 344 60 653
1439054397.547442 251 60 654
1439054398.421375 309 61 658
1439054398.844045 323 61 660
1439054399.102601 174 61 662
1439054399.406426 278 61 663
1439054399.499377 163 61 664
1439054399.636544 100 61 665
1439054399.930822 194 61 666
1439054400.142122 205 61 667
1439054400.263334 121 61 668
1439054400.477202 134 61 669
1439054400.902860 151 61 671
1439054401.154494 202 61 672
1439054401.714398 350 60 674
1439054402.515954 743 60 676
1439054402.638769 659 60 677
1439054403.040454 243 60 681
1439054403.900499 488 60 684
1439054403.964617 345 60 685
1439054404.359047 531 60 686
1439054405.789568 729 60 692
1439054405.945392 677 60 693
1439054406.123370 439 60 695
1439054406.317579 433 60 696
1439054406.937017 651 60 698
1439054407.334466 430 60 701
1439054408.988752 437 60 709
1439054409.697341 529 60 712
1439054409.812993 437 60 713
1439054410.143480 358 60 715
1439054410.554558 369 60 717
1439054410.892569 300 60 719
1439054411.238459 438 60 720
1439054412.087158 471 60 724
1439054412.506656 475 60 726
1439054412.730286 497 60 727
1439054412.871897 432 60 728
1439054413.661279 620 60 731
1439054413.738396 490 60 732
1439054413.961710 506 60 733
1439054414.164689 303 60 735
1439054414.288642 226 60 736
1439054414.510842 247 60 737
1439054414.980491 315 60 739
1439054415.077516 205 60 740
1439054415.348679 275 60 741
1439054415.790386 316 60 743
1439054415.916433 232 60 744
1439054416.041045 156 60 745
1439054416.573619 282 60 747
1439054416.882251 182 60 749
1439054417.096044 195 60 750
1439054418.171476 655 60 753
1439054418.171513 447 60 754
1439054418.505276 365 60 756
1439054418.894562 353 60 758
1439054419.394047 452 60 760
1439054419.400967 259 60 761
1439054419.787517 435 60 762
1439054419.858517 306 60 763
1439054419.977902 218 60 764
1439054420.138277 178 60 765
1439054420.274984 115 60 766
1439054420.586348 226 60 767
1439054421.056373 488 60 768
